,Unnamed: 0,text,label,lang
0,8293,Newsnet14.com thugreport.com It 's a shame most of the people that came here are just rambling about killing people though lol ....,0,en
1,7186,"It then became a booming black town , and they ran it straight into the ground .",1,en
2,10896,I drive a forklift in docking bay .,0,en
3,8232,im sorry about being a bitch.i was just hurt.hope you find your talk with someone.ifyouwant to talk to someone who is trying to get their degrees pm me on sf or im me on aol aryan14words@aol.com or yahoo whiteqt242002 christy88,0,en
4,8050,"I have just dispatched a PM to a nember of staff politely suggesting that this forum would be more properly renamed Brentworld , Potato land , the Orange playpen , trollsville , Paisleyland , Londonstormfront , `` Ulster Scot '' Pixie-land , Smilie City ..",0,en
5,4375,Not a damned thing she can do about it .,0,en
6,2444,I live in Oslo and race-mixing is a huge problem .,1,en
7,2559,Most of the time they are quiets sheep who want to intergrate but their children makes a new generations of thugs and prostitute .,1,en
8,9813,"Most Canadians here are anti-racist , and those who are n't , are afraid of expressing their feelings .",0,en
9,8974,I saw his latest movie and was actually surprised that there were no blacks in it .,0,en
10,9846,"I guess it 's official then , nothing on this planet is k-proof ...",0,en
11,4648,I hope this line of discussion does not die out before its time .,0,en
12,2883,Wasn't meaning yo be hard on you or Knightrider1961 .,0,en
13,763,"It's pretty simple ; if they come at you , you come at them .",0,en
14,6270,You see a ripped guy like that and wonder why that sexy type of woman would n't go out with internet warrior nerds like you ?,0,en
15,5424,One thing we did get out of this is confermation that homeschool is the way to go .,0,en
16,9096,"A nationalist white network is a really good starting point ... then we could eat in white restaurants , sell or rent our houses to white people , buy our groceries in white shops and so on",0,en
17,2544,It's no surprise Irish girls would do that .,0,en
18,6928,You can forget about the IRA .,0,en
19,6765,Amen .,0,en
20,9394,"Their identity is the Liberal Tribe , and they seek out and morally support other members of their tribe .",1,en
21,7192,The yellow ribbon says it all !,0,en
22,5930,Also if they get fed up with multiculturalism they at least have a country they can go back to which is set up just for their race .,0,en
23,10750,But finding ammunition is important .,0,en
24,6183,THANKS !,0,en
25,9772,I will probably be there most of today to see if anyone comes .,0,en
26,6946,I stayed in Ballina and saw almost no foreigners at all .,0,en
27,4854,Where I live now it is n't so bad .,0,en
28,7698,thanks and i will continue to come back. does anyone know of some good bands to listen too ? i got several at the moment that i really like but it would be good to have some more . .. casper,0,en
29,3155,It 's like `` The Legend Of / Vigger Charlie '' on crack .,0,en
30,6899,"According to this story , the two Swedes were outnumbered , and the video only showed the final few seconds .",0,en
31,4524,I just want to add that no matter what a person 's class or character I will always give a white person the benefit of `` coming right '' before I reject them as `` wiggers '' or `` white trash '',0,en
32,10894,"Actually, I 'm not a cook anymore .",0,en
33,8493,Then is n't it time that whites became the minority when it comes to financing said schools ?,0,en
34,2108,The Jew Fag professes to be a White Nationalist .,0,en
35,9887,Hope fully `` Next year in Jerusalem '' as they say .,0,en
36,1683,I 'm also looking for friends male or female .,0,en
37,222,"I just bought two CD 's featuring the Russian Radio Chorus Orchestra , Orchestra Vladimir Avramow , and St. Petersburg Balaika Ensemble playing such songs as St. Petersburg , Why Should I Be Sad , Dark Night , The Long Way , Wolga , So Many Days , Nastassja , Two Guitars , Fields , Hai-Da Trojka , Bandura , Tschubtschik , Troika , The Cossack , Our Little Village , Stenka Rasin , and many others .",0,en
38,7193,The lemmings have become so used to having a different color ribbon for different causes .,0,en
39,3390,"We have to kill off all of the Whites so we can go back to eating cow dung ! """,1,en
40,7627,Holocaust is a Holohoax .,1,en
41,3828,hey after five years of searching I finally fell in love again .,0,en
42,5557,"As of December 31st , 2013 at about 8 AM PST , the booklet had been downloaded 16,270 times and counting .",0,en
43,4779,I was there a few weeks ago .,0,en
44,4704,"Every action he 's taken reveals that he is completely unacceptable. as a citizen , in White societies All the blacks and browns can do is wreck and destroy - and that is all they have done , and do .",1,en
45,1948,"Yup, Africans breeding like cockroaches , AIDs is not killing them off fast enough to stop their growth !",1,en
46,6070,Hi its great to hear from all of u .,0,en
47,7882,http://www.newnation.tv/forums/showthread.php ? t = 207286,0,en
48,10249,You will need to hit the translate button on the above link .,0,en
49,10217,I hope not much people will trust all that propaganda .,0,en
50,2127,"Iran to patrol US East Coast & mdash ; RT This report goes back to September , the 28th , last year .",0,en
51,5610,We have a saying in South Africa : As die kop dom is moet die lyf sukkel .,0,en
52,6095,"I 'm single and live in elizabeth , NJ",0,en
53,6437,"i have french-german-spanish blood , but i have mostly french blood , my last name is french , as far as i know that ´ s all .",0,en
54,722,Are they talking about the African women with huge lip plates ?,0,en
55,4998,"Another songwriter encouraged many more people to come : `` If you 're going to San Francisco , be sure to wear a flower in your hair . ''",0,en
56,847,"Yeah, hay rides are popular here .",0,en
57,2466,"I think character and social behavior are the most important , and having blond hair and blue eyes are not going to gaurantee these qualities .",0,en
58,10310,Maybe I will try later .,0,en
59,4878,WehrWolf101,0,en
60,235,LOL,0,en
61,9462,"It's not just blacks that fall after a good uppercut or direct to the chin , but these two are well fit for the blacks cause they have weaker chins than whites",0,en
62,2316,The rich who talk of class warfare are the very ones who engineer it and try and convince the poor to attack the middle working class .,0,en
63,332,It is as good as anywhere in the world ..,0,en
64,10109,Oh I do n't know ..... Look at the possibility 's for the sentence if we use their values ...,0,en
65,3196,I'll try and see if my sister can bring home the sheet from my old high school with like 20 websites and their passwords of scholary reviewed articls,0,en
66,10314,"Oh I see how it is , Son of the Mist .",0,en
67,10758,"If a white person wants to do well at any kind of academic subject , languages , art etc etc. then simply fill your essays with racial integration , feminism and the love of other cultures and the like and you 'll be fine !",0,en
68,9029,"These are the latest statistics , Ethnic groups : Irish 87.4 % , other white 7.5 % , Asian 1.3 % , black 1.1 % , mixed 1.1 % , unspecified 1.6 % ( 2006 census ) , so even if that seven percent was all poles , if you add up all the mud races , it would be equivalent .",1,en
69,2179,It always cracked me up to see middle-aged `` Skinheads '' hobbling around with their pantlegs rolled up and suspenders hanging down .,0,en
70,9657,Americans and Irish understand each other better than Spaniards and the beaners .. the US and Ireland are the 1st world so they are educated unlike the beaners .,1,en
71,136,Seems to me they are in precipitous decline .,0,en
72,4421,But I love this song and video so I thought I d post it here since the topic is about him .,0,en
73,7777,It can be read online here : http://www.rastko.org.yu/istorija/te...ell-tesla.htmlandhttp://www.scribd.com/doc/2683312/Pr ... n-Jacob-ONeill,0,en
74,8301,"Unfortunatly I am going to miss the 21 of march , but on the 23 me and about 10 other white nationalists are going to put several thousand copies of the white nationalist newspaper nationell idag in mailboxes .",0,en
75,4096,It's indeed a conspiracy theory that insists Whites work together to hold Black people down to benefit Whites in some way .,0,en
76,368,I would not even use anything that man says winston churchill is the reason we are in this mess in the first place the bastard should have been shot,0,en
77,9783,"Just make sure you do n't do it inside a mall , it has to be outside .",0,en
78,6787,A former accountant for retailer American Apparel Inc. has filed a wrongful termination suit against the company alleging that he was fired after refusing requests from Chief Executive jew Dov Charney to inflate figures on the company 's balance sheet .,0,en
79,1907,I appreciate your contributions here. have been a fan for a long time .,0,en
80,5627,NUCLEAR PLANT HAS FULLY EXPLODED !,0,en
81,10258,Im always mystified by the way that those most set on getting rid of partition are always those who want to have nothing at all to do with the PUL community in the north .,0,en
82,7291,To close for me to call .,0,en
83,10505,I repped yez but must spread it around before ...,0,en
84,10182,Id love to live in that Ontario .,0,en
85,5379,Oh and the Sun Wheel is a Pagan Symbol before the spread of Christianity ....,0,en
86,4235,Solvent soaked patches ∙ brass bore brushes ∙ just could not get perfectly clean .,0,en
87,10427,They dont hire whites and bring in 50 on a work visa or some kinda crap .,0,en
88,9169,But try to find stupid anti-irish messages on this forum ...,0,en
89,9183,"There use to be meetings here then it got down to one a year at folk fest now , I do n't know of any get togethers in South Florida .",0,en
90,4079,But what do you expect with a homosexual Muslim as the mayor ?,1,en
91,10472,Thus Whites have to wait until they become a minority in their own country and then they can have their pride too .,0,en
92,7556,Try and put in WN views into your classroom .,0,en
93,6073,"Hello from gainesville , I lived in Orlando for about 4 months good money bartending at the BBQ bar , but too many Rican sharps ... ugh 88/14 JJ",0,en
94,9360,Wow ... we are all in AWE !,0,en
95,7094,"Thank you , she definitely is something else !",0,en
96,4674,Voice of sanity speaking at last on SF !,0,en
97,6954,The pourpose of this post is not to promote an Islamic Ireland .,0,en
98,7583,I love her voice !,0,en
99,9830,"I 've seen it and currently live it , and let me tell you it is not pretty .",0,en
100,7767,I'm glad you can walk in those things .,0,en
101,10017,In South Africa crime is out of hand and the Whites are bearing the brunt .,0,en
102,4081,They need to give them mandatory DNA tests and kick them all out of France .,1,en
103,4902,I was beginning to think i was alone out here .,0,en
104,4974,"Click to enlarge , then save to desktop to use ! cb punet square1.PNG cbr punet square1.PNG ca punet square1.PNG I made these a few days ago and was using them on Craig 's List in Europe .",0,en
105,5779,"http://www.wafb.com/Global/story.asp ? S = 11397795 Robinson had allegedly tried to sell the 225-pound piece of artillery , but Hurlee grew suspicious and called the Sheriff 's Office .",0,en
106,5516,I 'll pm you a chapter from the Hitler Youth Handbook .,0,en
107,5215,"Hungarians , Finns , Latvians ... even a few hapless German-speaking Swiss and French Alsatians were interned . The story of Costa Rica 's forgotten World War II internment camp - The Tico Times",0,en
