,Unnamed: 0,text,label,lang
0,306,Es gibt keine #rapefugees,0,de
1,319,#rapefugees raus aus Preußen!,1,de
2,104,"In Zeiten, in der #Rotherham möglich ist, muss jeder einsehen, dass die #Islamisierung bereits stattgefunden hat!",0,de
3,278,Nicht alle #Sachsen wollen keine #Asylanten. #Tillich + #Gabriel hetzt über eigene Landsleute. Politikdarsteller sind beschämend,0,de
4,258,"Wir bekommen #Asylanten aufgedrückt, wir bekommen #TTIP vorgesetzt, müssen übelste moderne Propaganda in den Medien ertragen. Wie weit noch?",0,de
5,44,"Das #Griechenland,das jetzt alle Beschlüsse zu #Asylanten blockieren will is aber nicht das Land,das quartalsweise Milliarden schnorrt,oder?",0,de
6,20,"Luxushotels werden in #Asylanten Unterkünfte  umfunktioniert , #Deutsche müssen in primitiven heruntergekommenen  Slums leben.#annewill #ARD",0,de
7,46,"Perlen aus der Redaktionskonferenz - heute Idee für Buchtitel: """"Das Wunder von #Dresden - #Islamisierung ohne Muslime"""" #NoPegida #NoLegida",0,de
8,312,"#Flüchtlinge & ´#Asylanten  sind perverse #Kinderschänder die jeden Tag in #Deutschland, skrupelos #Frauen & #Kinder vergewaltigen.",1,de
9,291,"würden deutsche Soldaten nicht decken an #asylanten verteilen, könnten sie helfen die EU aussengrenze zu bewachen! #merkel rafft das nicht",0,de
10,339,"Bin gester 2 #Asylanten begegnet beide voll bis oben hin,kamen aus #Afghanistan saufen scheinbar täglich gegen die Langeweile #Fluechtlinge",0,de
11,147,"#schweinefleisch für alle #Flüchtlinge und #Asylanten. Wer saufen kann und Kinder vergewaltigen, braucht keine extra """"Wurst"""" ..Fuck Refugges",1,de
12,260,"Schleichende #islamisierung """"aus Rücksicht""""kein Schweinefl. Was als nächstes? Frauen, Ungläubige verbannen?#Schweinefleischpflicht sinnvoll",1,de
13,203,Eine europäische Lösung wird es NICHT geben. Merkel greift nach einem Strohhalm den es nicht gibt.. #Orban #merkel #cdu #rapefugees #cdu,0,de
14,347,"Schuldige an dem „Flüchtlingsdrama“ konnte endlich identifiziert werden, die Russen sind Schuld, sagt Merkel! #Asylanten #Merkel #BRD",0,de
15,284,"Ich werde #Gutmensch!Seid ihr geschockt?Ich stehe am Flughafen und winke den abreisenden abgelehnt. #Asylanten,und wünsche einen guten Flug.",0,de
16,144,"Unsere Regierung hat den Rotkäppchenkomplex,fütter lieber den Wolf(kriminelle #Asylanten),als die Großmutter(das eigene #Volk) #Merkel #CDU",0,de
17,15,Nach den Wahlen werden wir #Griechenland riesige #Asylanten-Kontingente abnehmen. Wetten?#AnneWill,0,de
18,311,#asylanten Wirtschaftsverbände stehen hinter Merkel-klar-pro Jahr+1 Mio Konsumenten.Arbeit billig.Die Kasse klingelt. Bezahlung garantiert,0,de
19,129,"Was wurde eigentlich aus der Geschichte mit den """"syrischen Ärzten""""? Die #Rapefugees sind ja wohl wahrlich keine Gynäkologen.",1,de
